"time","V","i_L","der(V)","der(i_L)","i_C","i_R"
0.884,24.19712356183134,0.2477245138606308,5.753278242317389,-0.1971235618313401,0.005753278242317389,0.2419712356183134
0.886,24.20811509242889,0.2473190792624907,5.237928338201747,-0.2081150924288906,0.005237928338201747,0.2420811509242889
0.888,24.21806533361324,0.2468927069113414,4.71205357520904,-0.2180653336132359,0.004712053575209041,0.2421806533361324
0.89,24.22695465233215,0.2464474903539857,4.177943830664166,-0.2269546523321537,0.004177943830664166,0.2422695465233215
0.892,24.23476958383376,0.2459855714721213,3.637875633783705,-0.2347695838337636,0.003637875633783705,0.2423476958383376
0.894,24.24150074474632,0.2455091111561792,3.094103708716017,-0.2415007447463218,0.003094103708716017,0.2424150074474632
0.896,24.2471419454319,0.2450202793840284,2.548859929709435,-0.2471419454318955,0.002548859929709435,0.242471419454319
0.898,24.25169314239055,0.244521258281539,2.004326857633576,-0.2516931423905469,0.002004326857633576,0.2425169314239055
0.9,24.25515829144502,0.2440142247036092,1.46264178915903,-0.2551582914450172,0.00146264178915903,0.2425515829144502
0.902,24.25754412027567,0.2435013468057385,0.9259056029818358,-0.2575441202756714,0.0009259056029818358,0.2425754412027567
0.904,24.25886321471314,0.2429847685301887,0.396136383057355,-0.2588632147131378,0.000396136383057355,0.2425886321471314
0.906,24.259131881873,0.2424666049789078,-0.124713839822127,-0.259131881872996,-0.000124713839822127,0.24259131881873
0.908,24.25836894426685,0.2419489470825647,-0.6347423601037183,-0.2583689442668451,-0.0006347423601037183,0.2425836894426684
0.91,24.25659831247771,0.241433829346747,-1.132153778030109,-0.2565983124777063,-0.001132153778030109,0.2425659831247771
0.912,24.25384731421138,0.2409232353061901,-1.615237835923711,-0.2538473142113808,-0.001615237835923711,0.2425384731421138
0.914,24.25014569673295,0.2404191063665676,-2.082350600761923,-0.2501456967329538,-0.002082350600761923,0.2425014569673295
0.916,24.24552704621474,0.2399233078286549,-2.531962633492507,-0.2455270462147432,-0.002531962633492507,0.2424552704621474
0.918,24.24002817567523,0.2394376291172281,-2.962652639524277,-0.2400281756752349,-0.002962652639524277,0.2424002817567524
0.92,24.23368799969153,0.2389638007111614,-3.373079285753949,-0.2336879996915293,-0.003373079285753949,0.2423368799969153
0.922,24.22654816128412,0.2385034664420826,-3.762015170758692,-0.2265481612841249,-0.003762015170758692,0.2422654816128413
0.924,24.21865309474938,0.2380581700691729,-4.128360878320858,-0.2186530947493779,-0.004128360878320858,0.2421865309474938
0.926,24.21004890938365,0.237629381508051,-4.471107585785478,-0.2100489093836515,-0.004471107585785478,0.2421004890938365
0.928,24.20078349235726,0.2372184804623792,-4.78935446119344,-0.2007834923572638,-0.00478935446119344,0.2420078349235726
0.93,24.19090688296997,0.2368267253527774,-5.082343476922241,-0.1909068829699656,-0.005082343476922241,0.2419090688296996
0.9320000000000001,24.18047028383502,0.2364552885931001,-5.349414245250067,-0.180470283835021,-0.005349414245250067,0.2418047028383502
0.9340000000000001,24.16952588776612,0.2361052538320064,-5.590005045654767,-0.1695258877661203,-0.005590005045654767,0.2416952588776612
0.9360000000000001,24.15812725108072,0.2357775669688917,-5.803705541915504,-0.1581272510807246,-0.005803705541915505,0.2415812725108072
0.9379999999999999,24.14632852368225,0.2354730790886939,-5.990206148128618,-0.1463285236822536,-0.005990206148128618,0.2414632852368225
0.9399999999999999,24.13418421078946,0.2351925572984728,-6.149284809421757,-0.1341842107894564,-0.006149284809421757,0.2413418421078946
0.9419999999999999,24.12174930348736,0.2349366204199035,-6.28087261497004,-0.1217493034873556,-0.00628087261497004,0.2412174930348736
0.944,24.10907878764678,0.2347057874163685,-6.38500046009935,-0.1090787876467836,-0.006385000460099349,0.2410907878764678
0.946,24.09622750401265,0.2345005000781099,-6.461774962016553,-0.09622750401264568,-0.006461774962016553,0.2409622750401265
0.948,24.08324987391353,0.2343210479123251,-6.511450826810205,-0.08324987391353034,-0.006511450826810206,0.2408324987391353
0.95,24.07019971474088,0.2341676194781032,-6.534377669305563,-0.07019971474088038,-0.006534377669305563,0.2407019971474088
0.952,24.0571303105116,0.2340403340181345,-6.530969086981419,-0.05713031051159589,-0.00653096908698142,0.240571303105116
0.954,24.04409365051516,0.2339391611009069,-6.501775404244653,-0.04409365051515834,-0.006501775404244653,0.2404409365051516
0.956,24.03114057035382,0.2338639738103444,-6.447431893193856,-0.03114057035382345,-0.006447431893193856,0.2403114057035382
0.958,24.0183209891556,0.2338145777068988,-6.368632184657163,-0.01832098915559754,-0.006368632184657164,0.240183209891556
0.96,24.00568286287453,0.2337906472148527,-6.26618141389268,-0.005682862874532901,-0.00626618141389268,0.2400568286287453
0.962,23.99327244798124,0.2337917626186563,-6.140961861156064,0.00672755201876285,-0.006140961861156063,0.2399327244798124
0.964,23.98113464998177,0.233817437568195,-5.993908931622633,0.01886535001823475,-0.005993908931622632,0.2398113464998176
0.966,23.96931207596277,0.2338670824317072,-5.826038327920502,0.03068792403723108,-0.005826038327920502,0.2396931207596277
0.968,23.95784502953058,0.2339400154177716,-5.63843487753421,0.04215497046941863,-0.00563843487753421,0.2395784502953058
0.97,23.94677207992502,0.2340354939681389,-5.43222683111122,0.05322792007498478,-0.00543222683111122,0.2394677207992502
0.972,23.93612936824704,0.2341526978809738,-5.208595801496601,0.06387063175295893,-0.005208595801496602,0.2393612936824704
0.974,23.92595017901829,0.2342907229428532,-4.968778847329657,0.07404982098171331,-0.004968778847329658,0.2392595017901829
0.976,23.91626574068117,0.2344486129943161,-4.714044412495566,0.08373425931883105,-0.004714044412495566,0.2391626574068117
0.978,23.90710487432494,0.2346253568761353,-4.445691867114049,0.09289512567506364,-0.004445691867114049,0.2390710487432494
0.98,23.89849309301768,0.2348198729687022,-4.165057961474622,0.1015069069823156,-0.004165057961474622,0.2389849309301768
0.982,23.89045361110002,0.2350310389977642,-3.873497113236063,0.1095463888999753,-0.003873497113236063,0.2389045361110002
0.984,23.88300735881317,0.2352576970277553,-3.572376560376317,0.1169926411868332,-0.003572376560376317,0.2388300735881317
0.986,23.87617164498866,0.2354986364856219,-3.263079964264642,0.1238283550113444,-0.003263079964264642,0.2387617164498866
0.988,23.86996132824316,0.2357526193081323,-2.946993974299317,0.1300386717568358,-0.002946993974299317,0.2386996132824316
0.99,23.86438916961051,0.2360183878469888,-2.625503849116278,0.1356108303894885,-0.002625503849116279,0.2386438916961051
0.992,23.85946415483649,0.2362946525544289,-2.299988993936047,0.1405358451635053,-0.002299988993936047,0.238594641548365
0.994,23.85519276570273,0.2365801107591596,-1.971816897867684,0.1448072342972679,-0.001971816897867684,0.2385519276570273
0.996,23.85157960648252,0.2368734533032992,-1.642342761525972,0.1484203935174833,-0.001642342761525972,0.2385157960648252
0.998,23.84862551889018,0.2371733613352808,-1.312893853620961,0.1513744811098228,-0.001312893853620961,0.2384862551889018
1,23.84632888579501,0.2374785177461041,-0.9847711118460556,0.153671114204986,-0.0009847711118460556,0.2384632888579502
1,23.84632888579501,0.2374785177461041,-0.9847711118460556,0.153671114204986,-0.0009847711118460556,0.2384632888579502
